,linear.weight,linear.bias
73,"[[-0.00933868  0.05097021 -0.02233147  0.29237112  0.4783747  -0.03886726
  -0.5114804   0.23606949  0.42171735  0.10199165 -0.08303014 -0.2767366
   0.00601697  0.16024278  0.02797663 -0.09948456 -2.8241627  -5.1802173
  -1.6938865   1.3038524   0.86744916  0.9878754 ]]",[-2.5264225]
74,"[[-8.63815472e-03  4.85048108e-02 -2.48378161e-02  2.89831400e-01
   4.79202688e-01 -4.09402996e-02 -5.21363616e-01  2.33641610e-01
   4.22361195e-01  9.89211947e-02 -8.44686478e-02 -2.85003006e-01
  -1.63613877e-05  1.55385762e-01  2.12215427e-02 -1.02703266e-01
  -2.85061121e+00 -5.22461891e+00 -1.70945334e+00  1.30271459e+00
   8.66416872e-01  9.88032758e-01]]",[-2.5317326]
75,"[[-9.7896531e-03  4.5324858e-02 -2.5155451e-02  2.8650734e-01
   4.8134440e-01 -4.4267878e-02 -5.3252804e-01  2.3103455e-01
   4.2470992e-01  9.4750039e-02 -8.7246001e-02 -2.9504222e-01
   5.2523428e-06  1.5195678e-01  1.4488537e-02 -1.0723950e-01
  -2.8762481e+00 -5.2677288e+00 -1.7260683e+00  1.3011130e+00
   8.6597371e-01  9.8738658e-01]]",[-2.5260806]
76,"[[-1.0701982e-02  4.2326912e-02 -2.8152360e-02  2.8503510e-01
   4.8201349e-01 -4.7896888e-02 -5.4006821e-01  2.2857432e-01
   4.2511484e-01  8.8804759e-02 -8.7643720e-02 -3.0507895e-01
   7.2074436e-06  1.4738898e-01  8.2645416e-03 -1.1083713e-01
  -2.9017966e+00 -5.3089933e+00 -1.7430500e+00  1.2990961e+00
   8.6603570e-01  9.8711437e-01]]",[-2.5284028]
77,"[[-1.0652553e-02  3.8602591e-02 -2.9081682e-02  2.8539142e-01
   4.8136368e-01 -4.9964610e-02 -5.4848117e-01  2.2656251e-01
   4.2594892e-01  8.7474376e-02 -9.1604769e-02 -3.1267753e-01
   1.8220964e-05  1.4078151e-01  2.2406809e-03 -1.1374185e-01
  -2.9271021e+00 -5.3519411e+00 -1.7588638e+00  1.2979299e+00
   8.6435187e-01  9.8774266e-01]]",[-2.53188]
78,"[[-1.2002472e-02  3.5095047e-02 -3.0146260e-02  2.8522974e-01
   4.8200697e-01 -5.3100768e-02 -5.5745858e-01  2.2576176e-01
   4.2729437e-01  8.5340835e-02 -9.4914891e-02 -3.2185066e-01
   3.4461991e-06  1.3632286e-01 -6.2920481e-07 -1.1769353e-01
  -2.9522288e+00 -5.3934741e+00 -1.7746613e+00  1.2957751e+00
   8.6439395e-01  9.8693317e-01]]",[-2.5310922]
79,"[[-1.3730088e-02  3.2729510e-02 -3.1644888e-02  2.8343007e-01
   4.8248628e-01 -5.5193000e-02 -5.6447196e-01  2.2478539e-01
   4.2767739e-01  8.1460290e-02 -9.6478753e-02 -3.3200955e-01
  -2.1275009e-06  1.3171738e-01 -1.8003286e-05 -1.2115231e-01
  -2.9760220e+00 -5.4345565e+00 -1.7886008e+00  1.2942965e+00
   8.6393368e-01  9.8633933e-01]]",[-2.52116]
80,"[[-1.4718748e-02  2.7187577e-02 -3.6186278e-02  2.8140238e-01
   4.8408407e-01 -5.8329161e-02 -5.7561344e-01  2.2340073e-01
   4.2844719e-01  7.8542732e-02 -9.8109432e-02 -3.4400582e-01
  -1.9876541e-05  1.2723012e-01  4.2345526e-04 -1.2568012e-01
  -3.0003090e+00 -5.4720721e+00 -1.8054389e+00  1.2913479e+00
   8.6418992e-01  9.8793745e-01]]",[-2.51797]
81,"[[-1.6253298e-02  2.3971399e-02 -3.8401529e-02  2.7989075e-01
   4.8370421e-01 -5.9856363e-02 -5.8468449e-01  2.2316335e-01
   4.2869562e-01  7.4784167e-02 -1.0080415e-01 -3.5496306e-01
  -5.7564303e-06  1.2286234e-01 -6.0959483e-06 -1.2908070e-01
  -3.0236924e+00 -5.5113149e+00 -1.8198009e+00  1.2895321e+00
   8.6382359e-01  9.8723048e-01]]",[-2.5171175]
82,"[[-1.8603617e-02  2.2144627e-02 -3.9816774e-02  2.7878228e-01
   4.8541585e-01 -6.1976559e-02 -5.9438074e-01  2.2129533e-01
   4.2956254e-01  7.2080038e-02 -9.9413343e-02 -3.6431220e-01
  -1.4005918e-05  1.1894612e-01  4.3747841e-06 -1.3369258e-01
  -3.0468302e+00 -5.5483437e+00 -1.8359071e+00  1.2874072e+00
   8.6377376e-01  9.8663169e-01]]",[-2.5189362]
83,"[[-1.9317679e-02  1.8729219e-02 -3.9834905e-02  2.7658796e-01
   4.8572809e-01 -6.2305033e-02 -6.0173088e-01  2.1836086e-01
   4.3087831e-01  6.7660138e-02 -1.0265564e-01 -3.7459844e-01
   1.7900336e-05  1.1454839e-01 -6.6302291e-06 -1.3711058e-01
  -3.0699158e+00 -5.5898852e+00 -1.8506787e+00  1.2862592e+00
   8.6329913e-01  9.8513937e-01]]",[-2.5132089]
84,"[[-2.1622028e-02  1.5593219e-02 -4.0863913e-02  2.7476424e-01
   4.8686928e-01 -6.4897247e-02 -6.0963500e-01  2.1673922e-01
   4.3021435e-01  6.5289602e-02 -1.0661607e-01 -3.8438797e-01
   2.6154417e-05  1.0958090e-01 -5.3173731e-05 -1.4031304e-01
  -3.0922375e+00 -5.6294723e+00 -1.8637300e+00  1.2849623e+00
   8.6199105e-01  9.8493177e-01]]",[-2.5142412]
85,"[[-2.2030795e-02  1.3011415e-02 -4.2691369e-02  2.7448738e-01
   4.8518035e-01 -6.6934280e-02 -6.1669350e-01  2.1587974e-01
   4.2916405e-01  6.3433103e-02 -1.0693772e-01 -3.9344758e-01
   1.8633969e-05  1.0497812e-01  1.4973701e-05 -1.4256003e-01
  -3.1145372e+00 -5.6668792e+00 -1.8778770e+00  1.2835778e+00
   8.6156225e-01  9.8458087e-01]]",[-2.5103545]
86,"[[-2.6416553e-02  1.0037938e-02 -4.5452561e-02  2.7264234e-01
   4.8793963e-01 -7.1769394e-02 -6.2581956e-01  2.1557961e-01
   4.3018365e-01  6.1589397e-02 -1.0800806e-01 -4.0400797e-01
  -1.3556708e-05  1.0087587e-01  1.2500636e-05 -1.4671895e-01
  -3.1369247e+00 -5.7039838e+00 -1.8924499e+00  1.2821181e+00
   8.6008430e-01  9.8385447e-01]]",[-2.5093393]
87,"[[-2.8967304e-02  6.2819761e-03 -4.9644176e-02  2.7179319e-01
   4.8846370e-01 -7.4597254e-02 -6.3543576e-01  2.1420412e-01
   4.3082476e-01  5.7765044e-02 -1.0991374e-01 -4.1576549e-01
   1.3924002e-05  9.6200280e-02 -4.7414360e-05 -1.5038380e-01
  -3.1591175e+00 -5.7405124e+00 -1.9063351e+00  1.2798115e+00
   8.5978031e-01  9.8454481e-01]]",[-2.5067928]
88,"[[-3.32853906e-02  5.78840310e-03 -5.30858673e-02  2.70074069e-01
   4.90611345e-01 -7.93156326e-02 -6.44161820e-01  2.12034404e-01
   4.31942970e-01  5.37420139e-02 -1.11362845e-01 -4.27884907e-01
   9.79965898e-06  9.28442478e-02 -3.05013418e-06 -1.55263275e-01
  -3.18076706e+00 -5.77475595e+00 -1.92092073e+00  1.27707422e+00
   8.60313177e-01  9.83592689e-01]]",[-2.498486]
89,"[[-3.4459889e-02  2.2970627e-03 -5.6895904e-02  2.6978207e-01
   4.9141130e-01 -8.2063101e-02 -6.5027738e-01  2.1040601e-01
   4.3443629e-01  5.1577192e-02 -1.1208622e-01 -4.3644679e-01
   2.4944984e-05  8.8685252e-02  1.1505187e-05 -1.5733480e-01
  -3.2032719e+00 -5.8109570e+00 -1.9355317e+00  1.2758031e+00
   8.5961777e-01  9.8333102e-01]]",[-2.506708]
90,"[[-3.6898755e-02  4.3277745e-04 -5.8660276e-02  2.6859945e-01
   4.9138811e-01 -8.3612561e-02 -6.5698534e-01  2.0981477e-01
   4.3459985e-01  5.0806168e-02 -1.1083016e-01 -4.4467440e-01
  -1.3705192e-05  8.4771335e-02 -2.7226912e-05 -1.5984893e-01
  -3.2236984e+00 -5.8475389e+00 -1.9479908e+00  1.2749449e+00
   8.5900211e-01  9.8228186e-01]]",[-2.5015516]
91,"[[-3.8666647e-02  5.8831088e-04 -6.0657971e-02  2.6631936e-01
   4.9297974e-01 -8.6815700e-02 -6.6685867e-01  2.0831898e-01
   4.3529382e-01  4.7251262e-02 -1.1208471e-01 -4.5637706e-01
   2.0800433e-05  8.1793576e-02  1.3332819e-05 -1.6358085e-01
  -3.2447827e+00 -5.8796182e+00 -1.9635972e+00  1.2737166e+00
   8.5896343e-01  9.8231393e-01]]",[-2.493687]
92,"[[-4.19479869e-02  1.94450462e-04 -6.54534847e-02  2.65915543e-01
   4.93463963e-01 -8.98620859e-02 -6.75844729e-01  2.06480891e-01
   4.36120063e-01  4.40813415e-02 -1.14703715e-01 -4.68041450e-01
   8.85016743e-06  7.83007368e-02  3.52266943e-06 -1.66736394e-01
  -3.26569271e+00 -5.91184568e+00 -1.97827601e+00  1.27104974e+00
   8.58509004e-01  9.83407378e-01]]",[-2.490323]
93,"[[-4.5002874e-02  2.6299240e-05 -6.7529336e-02  2.6271355e-01
   4.9231830e-01 -9.2081517e-02 -6.8394524e-01  2.0453481e-01
   4.3534479e-01  4.0327922e-02 -1.1411549e-01 -4.8170143e-01
   1.2327846e-05  7.5182319e-02 -5.9874343e-05 -1.6951671e-01
  -3.2853851e+00 -5.9453144e+00 -1.9905852e+00  1.2699485e+00
   8.5862201e-01  9.8279911e-01]]",[-2.4857774]
94,"[[-4.7459468e-02  6.0670264e-04 -7.0615247e-02  2.6137465e-01
   4.9137586e-01 -9.4291247e-02 -6.9110000e-01  2.0233157e-01
   4.3562540e-01  3.8086224e-02 -1.1574007e-01 -4.9182931e-01
  -1.6244316e-05  7.1495228e-02  1.6143111e-05 -1.7196041e-01
  -3.3049231e+00 -5.9790044e+00 -2.0034432e+00  1.2697121e+00
   8.5791838e-01  9.8304546e-01]]",[-2.4868908]
95,"[[-4.9245700e-02  2.9919686e-04 -7.4390396e-02  2.6003727e-01
   4.9087948e-01 -9.6485987e-02 -6.9805014e-01  1.9988802e-01
   4.3605599e-01  3.5919163e-02 -1.1799558e-01 -5.0220078e-01
  -8.5071224e-07  6.7598335e-02 -1.5269827e-05 -1.7424001e-01
  -3.3247876e+00 -6.0121903e+00 -2.0160167e+00  1.2687384e+00
   8.5724199e-01  9.8264706e-01]]",[-2.484052]
96,"[[-5.3661436e-02  4.7955685e-04 -7.5493224e-02  2.5741044e-01
   4.9024311e-01 -9.9801220e-02 -7.0452046e-01  1.9800612e-01
   4.3662390e-01  3.3485219e-02 -1.1910916e-01 -5.1315397e-01
  -8.5586435e-06  6.4475104e-02  2.0172978e-05 -1.7653510e-01
  -3.3442867e+00 -6.0453982e+00 -2.0280252e+00  1.2682420e+00
   8.5647333e-01  9.8173761e-01]]",[-2.4840856]
97,"[[-5.5551335e-02  4.5267632e-04 -7.7869520e-02  2.5646892e-01
   4.9083450e-01 -1.0298929e-01 -7.1384281e-01  1.9823842e-01
   4.3601879e-01  2.9913757e-02 -1.2019764e-01 -5.2415442e-01
   6.1563514e-07  6.1388697e-02 -1.8463550e-05 -1.7967504e-01
  -3.3646283e+00 -6.0759244e+00 -2.0408759e+00  1.2665390e+00
   8.5609525e-01  9.8118669e-01]]",[-2.4811397]
98,"[[-5.8630418e-02 -6.5864442e-05 -8.0875285e-02  2.5399625e-01
   4.8973459e-01 -1.0505466e-01 -7.2150445e-01  1.9434531e-01
   4.3614069e-01  2.9738644e-02 -1.2270241e-01 -5.3623199e-01
  -2.0799638e-05  5.7622790e-02 -1.5787853e-05 -1.8278143e-01
  -3.3834701e+00 -6.1076312e+00 -2.0541904e+00  1.2648350e+00
   8.5507590e-01  9.8118317e-01]]",[-2.4749422]
99,"[[-6.2760912e-02  5.5549911e-04 -8.4142990e-02  2.5314113e-01
   4.9004239e-01 -1.0680749e-01 -7.3088145e-01  1.9327250e-01
   4.3590063e-01  2.6774853e-02 -1.2543105e-01 -5.4837251e-01
  -1.0181579e-05  5.4663468e-02  9.6941676e-06 -1.8554646e-01
  -3.4023449e+00 -6.1405783e+00 -2.0661106e+00  1.2636780e+00
   8.5487717e-01  9.8071444e-01]]",[-2.4734664]
100,"[[-6.7565791e-02  6.4057816e-04 -8.5930727e-02  2.5185856e-01
   4.9019507e-01 -1.1004775e-01 -7.3727983e-01  1.9116139e-01
   4.3610737e-01  2.4447601e-02 -1.2774955e-01 -5.5930454e-01
   1.2517790e-05  5.1668808e-02  3.2843694e-05 -1.8759374e-01
  -3.4214013e+00 -6.1724529e+00 -2.0775418e+00  1.2631195e+00
   8.5394603e-01  9.8001802e-01]]",[-2.4715252]
101,"[[-6.7565791e-02  6.4057816e-04 -8.5930727e-02  2.5185856e-01
   4.9019507e-01 -1.1004775e-01 -7.3727983e-01  1.9116139e-01
   4.3610737e-01  2.4447601e-02 -1.2774955e-01 -5.5930454e-01
   1.2517790e-05  5.1668808e-02  3.2843694e-05 -1.8759374e-01
  -3.4214013e+00 -6.1724529e+00 -2.0775418e+00  1.2631195e+00
   8.5394603e-01  9.8001802e-01]]",[-2.4715252]
