,linear.weight,linear.bias
22,"[[-7.74694681e-01 -5.32023795e-02  3.74912262e-01  6.50451124e-01
   7.02784777e-01  1.86316997e-01 -1.10579468e-01  3.71809125e-01
   6.16259098e-01  4.13136557e-03 -2.31356639e-03  5.71969986e-01
   6.03277206e-01 -1.23888135e-01  9.09096673e-02 -1.31740829e-03
   5.15118912e-02  7.02357590e-02  2.60111272e-01  1.77441105e-01
   2.63781875e-01  6.47611637e-03  9.38830793e-01  3.16588700e-01
   4.01021898e-01  2.69825608e-01  9.62689668e-02  5.04643917e-01
   5.93828082e-01  3.88154238e-01  3.33972514e-01  9.72146153e-01
   2.51480401e-01  5.19168973e-01 -9.05212164e-01  6.47611637e-03
   1.77441105e-01  1.09209225e-01  9.39736366e-01  1.24844623e+00
  -3.22988187e-03 -3.35170656e-01  8.83045327e-03  2.27078304e-01
   2.88327396e-01  6.70306623e-01  9.02475059e-01  3.46480221e-01
  -7.22683519e-02  5.45703948e-01  1.07650483e+00  8.43114376e-01
  -2.15518940e-03  4.09852993e-03  3.00215721e-01 -1.84219461e-02
   2.69289106e-01  4.85100091e-01  7.26299345e-01  5.94312489e-01
   1.47898221e+00 -2.12929294e-01  4.54794347e-01  3.83186969e-03
   8.26824282e-04 -6.64565265e-02  1.28043026e-01  2.66669644e-03
   2.18115434e-01  1.48103312e-01 -4.85555764e-04 -6.59918249e-01
  -2.08289977e-02 -1.44171453e+00  9.36735794e-03 -1.04741514e+00
  -3.33876320e-04 -6.51476026e-01 -1.07717153e-03  8.05019289e-02
   5.00701368e-01  5.57000577e-01  5.88049829e-01  6.19270444e-01
   5.29474974e-01  4.37526911e-01  5.95766068e-01  5.42533994e-01
   5.84610641e-01  3.99000347e-01  6.08052075e-01  5.24080038e-01
   4.59909588e-01  4.25026864e-01  5.22633255e-01  5.37602961e-01
   5.88036597e-01  5.45353353e-01  5.98536968e-01  5.24619460e-01
   5.56762040e-01  4.67018396e-01 -5.04222524e-04  5.60328424e-01
   5.96991301e-01  5.85775197e-01  4.84069258e-01  5.60324609e-01
   5.62483191e-01  5.43486953e-01  5.56921661e-01  4.84294087e-01
   5.87508082e-01  5.46486020e-01  5.45335293e-01  6.01129293e-01
   5.66306710e-01  6.33521259e-01  4.68559057e-01  5.74264765e-01
   5.77866137e-01  5.71612835e-01  6.05765045e-01]]",[-2.0603492]
23,"[[-7.90567756e-01 -5.45816757e-02  3.73714983e-01  6.50538743e-01
   7.02761710e-01  1.83221549e-01 -1.16020314e-01  3.60096782e-01
   6.06245399e-01  4.08310210e-03 -2.35564681e-03  5.52744567e-01
   5.85268378e-01 -1.32738203e-01  8.19107145e-02 -2.06107064e-03
   4.27388549e-02  6.12168983e-02  2.41363794e-01  1.66148603e-01
   2.45673791e-01  3.28894285e-03  9.28187549e-01  3.00599754e-01
   3.87223661e-01  2.46455640e-01  7.07368553e-02  4.88217920e-01
   5.72809041e-01  3.66736501e-01  3.15720141e-01  9.64682221e-01
   2.28900924e-01  4.99209285e-01 -9.10656929e-01  3.28894285e-03
   1.66148603e-01  9.72222984e-02  9.35262978e-01  1.25678539e+00
  -3.58903199e-03 -3.29894274e-01 -2.64409900e-04  2.12629542e-01
   2.69674391e-01  6.55660808e-01  8.95668864e-01  3.34982723e-01
  -7.79049024e-02  5.36075652e-01  1.06741297e+00  8.33565712e-01
  -2.36307015e-03  3.12454742e-03  2.90757895e-01 -2.23211944e-02
   2.53379762e-01  4.64714706e-01  7.19185948e-01  5.76092899e-01
   1.48107195e+00 -2.18634814e-01  4.41354692e-01  4.24529798e-03
   7.68923375e-04 -5.99416606e-02  1.24462567e-01  2.82105873e-03
   1.92758203e-01  1.23046346e-01 -6.30066090e-04 -6.47203505e-01
  -1.72840059e-03 -1.43878031e+00  9.44883842e-03 -1.02985001e+00
   3.16103804e-04 -6.62376940e-01 -1.15263055e-03  7.40573183e-02
   4.92630273e-01  5.50907969e-01  5.85493624e-01  6.03305161e-01
   5.11557579e-01  4.17219937e-01  5.81565797e-01  5.26764572e-01
   5.66084743e-01  3.76817346e-01  5.92676580e-01  5.03905773e-01
   4.39520210e-01  4.03258264e-01  5.04932582e-01  5.18279433e-01
   5.69853544e-01  5.34149885e-01  5.83215237e-01  5.05723417e-01
   5.39779007e-01  4.46116418e-01 -6.44393673e-04  5.41876793e-01
   5.79598308e-01  5.68046808e-01  4.63875055e-01  5.41429162e-01
   5.44086635e-01  5.25426090e-01  5.39101183e-01  4.63063031e-01
   5.69583058e-01  5.27697980e-01  5.26487648e-01  5.83298624e-01
   5.47736168e-01  6.17481709e-01  4.48024809e-01  5.55871665e-01
   5.59429705e-01  5.53146183e-01  5.87935567e-01]]",[-2.0431342]
24,"[[-8.05499136e-01 -5.58427796e-02  3.72645587e-01  6.50681615e-01
   7.02884197e-01  1.80653229e-01 -1.20967366e-01  3.49266380e-01
   5.96795678e-01  4.02548444e-03 -2.38952646e-03  5.33525884e-01
   5.67256331e-01 -1.40441477e-01  7.38101304e-02 -2.57133739e-03
   3.47993672e-02  5.30742817e-02  2.24616319e-01  1.56954035e-01
   2.27773517e-01  1.03180541e-03  9.17452514e-01  2.85379350e-01
   3.74301404e-01  2.23245963e-01  4.56013940e-02  4.71883744e-01
   5.52692115e-01  3.45388144e-01  2.97675461e-01  9.57042694e-01
   2.06449866e-01  4.79272217e-01 -9.14820969e-01  1.03180541e-03
   1.56954035e-01  8.68798941e-02  9.33424473e-01  1.26627100e+00
  -3.78475408e-03 -3.24890584e-01 -3.85370979e-04  1.98582947e-01
   2.51360863e-01  6.41049266e-01  8.88917446e-01  3.24267030e-01
  -8.38180408e-02  5.27196765e-01  1.05918610e+00  8.25013220e-01
  -2.32792413e-03  2.69611995e-03  2.81243235e-01 -2.63629742e-02
   2.38059014e-01  4.44363356e-01  7.11952269e-01  5.57881534e-01
   1.48174345e+00 -2.24023566e-01  4.30542260e-01  4.67000809e-03
   6.95674331e-04 -5.37597276e-02  1.21745117e-01  2.82972539e-03
   1.67753890e-01  9.82953310e-02 -5.62454923e-04 -6.35586739e-01
   4.65884991e-03 -1.43486321e+00  9.93550848e-03 -1.01273954e+00
   6.09894050e-04 -6.72736466e-01 -1.14163279e-03  6.79405332e-02
   4.85039085e-01  5.45568347e-01  5.82559288e-01  5.87357044e-01
   4.93732750e-01  3.97027344e-01  5.67458451e-01  5.11112869e-01
   5.47562122e-01  3.54776293e-01  5.77346325e-01  4.83781368e-01
   4.19194907e-01  3.81572306e-01  4.87346590e-01  4.99010444e-01
   5.51673234e-01  5.23007333e-01  5.67955077e-01  4.86893624e-01
   5.22837758e-01  4.25256997e-01 -5.62487985e-04  5.23457348e-01
   5.62217474e-01  5.50354898e-01  4.43735689e-01  5.22547781e-01
   5.25720119e-01  5.07404983e-01  5.21301329e-01  4.41885203e-01
   5.51686227e-01  5.08935094e-01  5.07674158e-01  5.65475285e-01
   5.29178739e-01  6.01464450e-01  4.27568018e-01  5.37483215e-01
   5.41010678e-01  5.34696281e-01  5.70106685e-01]]",[-2.0245316]
25,"[[-8.19571793e-01 -5.71032763e-02  3.71505409e-01  6.50687814e-01
   7.02981591e-01  1.78108349e-01 -1.25462383e-01  3.39227676e-01
   5.87890148e-01  3.85550805e-03 -2.44185468e-03  5.14315486e-01
   5.49242437e-01 -1.47385523e-01  6.63775206e-02 -3.63570964e-03
   2.75370106e-02  4.56080362e-02  2.09018499e-01  1.49080008e-01
   2.10095197e-01 -3.10994824e-03  9.06628609e-01  2.70873517e-01
   3.62165749e-01  2.00200260e-01  2.08559949e-02  4.55640852e-01
   5.33274710e-01  3.24110866e-01  2.79853284e-01  9.49223459e-01
   1.84129998e-01  4.59352314e-01 -9.17675495e-01 -3.10994824e-03
   1.49080008e-01  7.80382603e-02  9.33166981e-01  1.27614164e+00
  -4.04086290e-03 -3.20025057e-01 -3.72387265e-04  1.84865296e-01
   2.33392447e-01  6.26469493e-01  8.82201135e-01  3.14435482e-01
  -8.99992138e-02  5.18868804e-01  1.05142891e+00  8.16948771e-01
  -2.59159366e-03  2.12120637e-03  2.71529496e-01 -3.05017512e-02
   2.23437220e-01  4.24037188e-01  7.04655945e-01  5.39679348e-01
   1.48050094e+00 -2.29075909e-01  4.22090262e-01  5.04005514e-03
   8.07180302e-04 -4.80644442e-02  1.19136825e-01  2.86243088e-03
   1.43091977e-01  7.38465637e-02 -6.46170811e-04 -6.26551211e-01
   9.25359596e-03 -1.43083596e+00  1.03384582e-02 -9.96787667e-01
   6.87847671e-04 -6.82738721e-01 -1.10672927e-03  6.19889013e-02
   4.77838218e-01  5.40718675e-01  5.78641593e-01  5.71427882e-01
   4.75995034e-01  3.76941264e-01  5.53427100e-01  4.95561361e-01
   5.29042780e-01  3.32875401e-01  5.62060952e-01  4.63705570e-01
   3.98931414e-01  3.59968632e-01  4.69859958e-01  4.79797721e-01
   5.33494771e-01  5.11916697e-01  5.52748322e-01  4.68125403e-01
   5.05935431e-01  4.04440612e-01 -6.60567486e-04  5.05067945e-01
   5.44848800e-01  5.32697558e-01  4.23650801e-01  5.03679574e-01
   5.07384896e-01  4.89425629e-01  5.03520727e-01  4.20759529e-01
   5.33814430e-01  4.90199476e-01  4.88896638e-01  5.47657728e-01
   5.10630667e-01  5.85465491e-01  4.07186359e-01  5.19099414e-01
   5.22607625e-01  5.16260386e-01  5.52278161e-01]]",[-2.0053008]
26,"[[-8.3282340e-01 -5.8382019e-02  3.7027112e-01  6.5054482e-01
   7.0302004e-01  1.7565031e-01 -1.2961249e-01  3.2987493e-01
   5.7950288e-01  3.7817578e-03 -2.3161457e-03  4.9511665e-01
   5.3122765e-01 -1.5374084e-01  5.9506834e-02 -5.4635513e-03
   2.0838698e-02  3.8690016e-02  1.9409728e-01  1.4203346e-01
   1.9261542e-01 -7.8632459e-03  8.9570594e-01  2.5701305e-01
   3.5069200e-01  1.7730829e-01 -1.3371465e-03  4.3948057e-01
   5.1445848e-01  3.0289719e-01  2.6222739e-01  9.4122088e-01
   1.6192715e-01  4.3944860e-01 -9.1934967e-01 -7.8632459e-03
   1.4203346e-01  7.0504211e-02  9.3390542e-01  1.2859037e+00
  -4.1636014e-03 -3.1519800e-01 -3.9073484e-04  1.7151459e-01
   2.1576761e-01  6.1192399e-01  8.7551105e-01  3.0534077e-01
  -9.6348286e-02  5.1095605e-01  1.0440058e+00  8.0921072e-01
  -2.5292330e-03  1.6932975e-03  2.6182649e-01 -3.4740370e-02
   2.0950444e-01  4.0374327e-01  6.9729561e-01  5.2148664e-01
   1.4778651e+00 -2.3376951e-01  4.1497943e-01  5.7255523e-03
   7.2543515e-04 -4.2697247e-02  1.1651805e-01  2.8533349e-03
   1.1877071e-01  4.9689434e-02 -6.1018229e-04 -6.1931545e-01
   1.2947873e-02 -1.4268916e+00  1.0524340e-02 -9.8198181e-01
   8.1229984e-04 -6.9233483e-01 -1.1716094e-03  5.6274753e-02
   4.7096688e-01  5.3609586e-01  5.7381988e-01  5.5551660e-01
   4.5833564e-01  3.5695732e-01  5.3946137e-01  4.8010251e-01
   5.1052719e-01  3.1110111e-01  5.4681575e-01  4.4367376e-01
   3.7872297e-01  3.3844030e-01  4.5246446e-01  4.6063271e-01
   5.1531845e-01  5.0086415e-01  5.3759098e-01  4.4941381e-01
   4.8907068e-01  3.8366464e-01 -5.5991556e-04  4.8671013e-01
   5.2749169e-01  5.1507217e-01  4.0361771e-01  4.8482788e-01
   4.8908246e-01  4.7148293e-01  4.8576203e-01  3.9968452e-01
   5.1596659e-01  4.7148997e-01  4.7015259e-01  5.2984631e-01
   4.9209473e-01  5.6948256e-01  3.8687447e-01  5.0072056e-01
   5.0421953e-01  4.9783769e-01  5.3444999e-01]]",[-1.9855709]
27,"[[-8.4529865e-01 -5.9651934e-02  3.6901084e-01  6.5028954e-01
   7.0293993e-01  1.7336716e-01 -1.3346013e-01  3.2114589e-01
   5.7162035e-01  3.8167061e-03 -2.3977982e-03  4.7593331e-01
   5.1321244e-01 -1.5959294e-01  5.3172115e-02 -7.3989313e-03
   1.4647136e-02  3.2263577e-02  1.7957823e-01  1.3551840e-01
   1.7530885e-01 -1.2916592e-02  8.8468170e-01  2.4372114e-01
   3.3975846e-01  1.5455881e-01 -1.3150050e-03  4.2339486e-01
   4.9616474e-01  2.8174007e-01  2.4477199e-01  9.3303406e-01
   1.3982858e-01  4.1955948e-01 -9.2027318e-01 -1.2916592e-02
   1.3551840e-01  6.4078763e-02  9.3528235e-01  1.2954558e+00
  -4.2596469e-03 -3.1040064e-01 -4.2151555e-04  1.5854792e-01
   1.9847775e-01  5.9741491e-01  8.6885011e-01  2.9687652e-01
  -1.0279410e-01  5.0341731e-01  1.0368757e+00  8.0170649e-01
  -2.7334564e-03  1.4648356e-03  2.5228569e-01 -3.9086405e-02
   1.9624481e-01  3.8348585e-01  6.8988335e-01  5.0330365e-01
   1.4742341e+00 -2.3810689e-01  4.0870613e-01  6.7495652e-03
   6.6637952e-04 -3.7560485e-02  1.1392765e-01  2.9583108e-03
   9.4788238e-02  2.5808821e-02 -8.0196088e-04 -6.1333114e-01
   1.5223586e-02 -1.4229778e+00  1.1071269e-02 -9.6819097e-01
   8.8116614e-04 -7.0149457e-01 -1.2548997e-03  5.0813731e-02
   4.6440938e-01  5.3161699e-01  5.6831467e-01  5.3962195e-01
   4.4075027e-01  3.3706895e-01  5.2555287e-01  4.6472716e-01
   4.9201778e-01  2.8944242e-01  5.3160697e-01  4.2368287e-01
   3.5856712e-01  3.1698039e-01  4.3515018e-01  4.4151211e-01
   4.9714538e-01  4.8984230e-01  5.2247858e-01  4.3075246e-01
   4.7224048e-01  3.6292711e-01 -6.8962394e-04  4.6837768e-01
   5.1014626e-01  4.9747744e-01  3.8363087e-01  4.6598876e-01
   4.7081101e-01  4.5357174e-01  4.6802181e-01  3.7865815e-01
   4.9814209e-01  4.5280302e-01  4.5143738e-01  5.1204181e-01
   4.7357222e-01  5.5351436e-01  3.6662668e-01  4.8235229e-01
   4.8585013e-01  4.7943160e-01  5.1662219e-01]]",[-1.9653102]
28,"[[-8.5705280e-01 -6.0918834e-02  3.6773360e-01  6.4992690e-01
   7.0269942e-01  1.7119320e-01 -1.3705468e-01  3.1299046e-01
   5.6422359e-01  3.7993686e-03 -2.4585261e-03  4.5676190e-01
   4.9519834e-01 -1.6497073e-01  4.7346156e-02 -8.8178162e-03
   8.9379055e-03  2.6293797e-02  1.6539796e-01  1.2946920e-01
   1.5817352e-01 -1.7839218e-02  8.7356633e-01  2.3094758e-01
   3.2929644e-01  1.3195495e-01 -1.3468895e-03  4.0738484e-01
   4.7836483e-01  2.6063845e-01  2.2748798e-01  9.2467636e-01
   1.1783188e-01  3.9968541e-01 -9.2071438e-01 -1.7839218e-02
   1.2946920e-01  5.8643118e-02  9.3722916e-01  1.3047718e+00
  -4.1370695e-03 -3.0567896e-01 -2.5973166e-04  1.4595830e-01
   1.8151185e-01  5.8294350e-01  8.6222345e-01  2.8889754e-01
  -1.0929477e-01  4.9621111e-01  1.0300124e+00  7.9443133e-01
  -2.7998933e-03  1.0605819e-03  2.4297562e-01 -4.3546110e-02
   1.8360817e-01  3.6326650e-01  6.8242824e-01  4.8513460e-01
   1.4698585e+00 -2.4210395e-01  4.0299264e-01  8.2155028e-03
   8.3351042e-04 -3.2609358e-02  1.1128721e-01  2.9558719e-03
   7.1132958e-02  2.1891703e-03 -7.8574591e-04 -6.0833192e-01
   1.6722815e-02 -1.4191446e+00  1.1536932e-02 -9.5537812e-01
   7.6691870e-04 -7.1021146e-01 -1.1105958e-03  4.5553382e-02
   4.5813137e-01  5.2722663e-01  5.6216848e-01  5.2374351e-01
   4.2323551e-01  3.1726953e-01  5.1169640e-01  4.4942996e-01
   4.7351557e-01  2.6789436e-01  5.1643234e-01  4.0372711e-01
   3.3846194e-01  2.9558384e-01  4.1790840e-01  4.2243388e-01
   4.7897908e-01  4.7884583e-01  5.0740677e-01  4.1213861e-01
   4.5544145e-01  3.4222686e-01 -6.6527183e-04  4.5006549e-01
   4.9281299e-01  4.7991481e-01  3.6368456e-01  4.4716075e-01
   4.5256537e-01  4.3569061e-01  4.5029891e-01  3.5767874e-01
   4.8034388e-01  4.3413648e-01  4.3275005e-01  4.9424583e-01
   4.5506045e-01  5.3755969e-01  3.4644029e-01  4.6398982e-01
   4.6749622e-01  4.6103713e-01  4.9879500e-01]]",[-1.9446118]
29,"[[-8.68144274e-01 -6.22117966e-02  3.66421789e-01  6.49447083e-01
   7.02383161e-01  1.69149384e-01 -1.40390098e-01  3.05363476e-01
   5.57273388e-01  3.73667711e-03 -2.50507798e-03  4.37603474e-01
   4.77188259e-01 -1.69845074e-01  4.20729741e-02 -9.92551260e-03
   3.71766952e-03  2.18769200e-02  1.51236296e-01  1.23524807e-01
   1.41181260e-01 -2.36276649e-02  8.62343073e-01  2.18583375e-01
   3.19156379e-01  1.09482080e-01 -1.25986128e-03  3.91434938e-01
   4.60936576e-01  2.39582583e-01  2.10347608e-01  9.16133761e-01
   9.59206149e-02  3.79823267e-01 -9.20814872e-01 -2.36276649e-02
   1.23524807e-01  5.39389662e-02  9.39274311e-01  1.31391132e+00
  -4.18236386e-03 -3.01126152e-01 -3.04166053e-04  1.33750662e-01
   1.64855003e-01  5.68510652e-01  8.55615497e-01  2.81396449e-01
  -1.15804732e-01  4.89288598e-01  1.02334404e+00  7.87229300e-01
  -2.91210832e-03  9.62999242e-04  2.33949572e-01 -4.80899401e-02
   1.71603471e-01  3.43088508e-01  6.74937785e-01  4.66976225e-01
   1.46497965e+00 -2.45782748e-01  3.97661775e-01  1.00002065e-02
   8.30573088e-04 -2.77948901e-02  1.08713537e-01  3.00776446e-03
   4.78049777e-02 -7.70091792e-05 -9.62216640e-04 -6.04023695e-01
   1.81220621e-02 -1.41542220e+00  1.21222679e-02 -9.43480849e-01
   9.77278803e-04 -7.18492806e-01 -1.30860938e-03  4.05014716e-02
   4.52098876e-01  5.22898018e-01  5.55526495e-01  5.07880330e-01
   4.05788988e-01  2.97547758e-01  4.97888237e-01  4.34204102e-01
   4.55017567e-01  2.46443987e-01  5.01288414e-01  3.83806229e-01
   3.18405688e-01  2.74247855e-01  4.00733531e-01  4.03393984e-01
   4.60815579e-01  4.67865109e-01  4.92375314e-01  3.93570751e-01
   4.38669950e-01  3.21562767e-01 -5.14503510e-04  4.31772858e-01
   4.75492984e-01  4.62377548e-01  3.43771756e-01  4.28343564e-01
   4.34342384e-01  4.17836815e-01  4.32592660e-01  3.36739570e-01
   4.62566823e-01  4.15488899e-01  4.14086819e-01  4.76460516e-01
   4.36559200e-01  5.21616936e-01  3.26312006e-01  4.45633024e-01
   4.49156463e-01  4.42652971e-01  4.80973005e-01]]",[-1.9235036]
30,"[[-8.7861645e-01 -6.2540419e-02  3.5601768e-01  6.5111619e-01
   7.0143306e-01  1.6279709e-01 -1.4082687e-01  2.9802051e-01
   5.5083555e-01  1.1311326e-03 -2.5153386e-03  4.1855875e-01
   4.5927870e-01 -1.7078811e-01  3.1491581e-02 -1.2694994e-02
  -6.2979653e-04  1.8031996e-02  1.3237070e-01  1.1882681e-01
   1.2495566e-01 -3.2659680e-02  8.5294461e-01  2.0516600e-01
   3.1065810e-01  8.7228738e-02 -1.2699499e-03  3.7565261e-01
   4.4280842e-01  2.1866125e-01  1.9357759e-01  9.0584594e-01
   7.4176908e-02  3.6007023e-01 -9.1977608e-01 -3.2659680e-02
   1.1882681e-01  4.9723189e-02  9.3569535e-01  1.3165894e+00
  -4.6877633e-03 -2.9675242e-01 -3.7129931e-04  1.2213845e-01
   1.4859317e-01  5.5421674e-01  8.4948766e-01  2.7525735e-01
  -1.2233741e-01  4.8458427e-01  1.0136648e+00  7.7805513e-01
  -3.0113449e-03 -3.4879628e-04  2.2372498e-01 -5.2811537e-02
   1.6040978e-01  3.2305375e-01  6.6760027e-01  4.4892746e-01
   1.4563040e+00 -2.4921489e-01  3.8982961e-01  1.2572572e-02
   1.0813448e-03 -2.3863990e-02  1.0071458e-01  2.7060872e-03
   2.5055490e-02  2.3385017e-05 -1.6987695e-03 -6.0612273e-01
   1.9235073e-02 -1.4176337e+00  1.2148164e-02 -9.3898863e-01
   1.2985658e-03 -7.2992152e-01 -1.1275117e-03  3.4934521e-02
   4.4466552e-01  5.1806021e-01  5.4371047e-01  4.9213365e-01
   3.8850904e-01  2.7798209e-01  4.8422688e-01  4.1914430e-01
   4.3662354e-01  2.2518229e-01  4.8579425e-01  3.6401868e-01
   2.9849732e-01  2.5306994e-01  3.8371819e-01  3.8449106e-01
   4.4275478e-01  4.5699635e-01  4.7748405e-01  3.7514693e-01
   4.2202428e-01  3.0103421e-01 -3.7063219e-04  4.1359851e-01
   4.5828310e-01  4.4496310e-01  3.2398227e-01  4.0963596e-01
   4.1623625e-01  4.0029901e-01  4.1500276e-01  3.1593484e-01
   4.4491032e-01  3.9695701e-01  3.9554158e-01  4.5878279e-01
   4.1816890e-01  5.0578499e-01  3.0633822e-01  4.2738196e-01
   4.3092978e-01  4.2437831e-01  4.6325126e-01]]",[-1.90859]
31,"[[-8.7861645e-01 -6.2540419e-02  3.5601768e-01  6.5111619e-01
   7.0143306e-01  1.6279709e-01 -1.4082687e-01  2.9802051e-01
   5.5083555e-01  1.1311326e-03 -2.5153386e-03  4.1855875e-01
   4.5927870e-01 -1.7078811e-01  3.1491581e-02 -1.2694994e-02
  -6.2979653e-04  1.8031996e-02  1.3237070e-01  1.1882681e-01
   1.2495566e-01 -3.2659680e-02  8.5294461e-01  2.0516600e-01
   3.1065810e-01  8.7228738e-02 -1.2699499e-03  3.7565261e-01
   4.4280842e-01  2.1866125e-01  1.9357759e-01  9.0584594e-01
   7.4176908e-02  3.6007023e-01 -9.1977608e-01 -3.2659680e-02
   1.1882681e-01  4.9723189e-02  9.3569535e-01  1.3165894e+00
  -4.6877633e-03 -2.9675242e-01 -3.7129931e-04  1.2213845e-01
   1.4859317e-01  5.5421674e-01  8.4948766e-01  2.7525735e-01
  -1.2233741e-01  4.8458427e-01  1.0136648e+00  7.7805513e-01
  -3.0113449e-03 -3.4879628e-04  2.2372498e-01 -5.2811537e-02
   1.6040978e-01  3.2305375e-01  6.6760027e-01  4.4892746e-01
   1.4563040e+00 -2.4921489e-01  3.8982961e-01  1.2572572e-02
   1.0813448e-03 -2.3863990e-02  1.0071458e-01  2.7060872e-03
   2.5055490e-02  2.3385017e-05 -1.6987695e-03 -6.0612273e-01
   1.9235073e-02 -1.4176337e+00  1.2148164e-02 -9.3898863e-01
   1.2985658e-03 -7.2992152e-01 -1.1275117e-03  3.4934521e-02
   4.4466552e-01  5.1806021e-01  5.4371047e-01  4.9213365e-01
   3.8850904e-01  2.7798209e-01  4.8422688e-01  4.1914430e-01
   4.3662354e-01  2.2518229e-01  4.8579425e-01  3.6401868e-01
   2.9849732e-01  2.5306994e-01  3.8371819e-01  3.8449106e-01
   4.4275478e-01  4.5699635e-01  4.7748405e-01  3.7514693e-01
   4.2202428e-01  3.0103421e-01 -3.7063219e-04  4.1359851e-01
   4.5828310e-01  4.4496310e-01  3.2398227e-01  4.0963596e-01
   4.1623625e-01  4.0029901e-01  4.1500276e-01  3.1593484e-01
   4.4491032e-01  3.9695701e-01  3.9554158e-01  4.5878279e-01
   4.1816890e-01  5.0578499e-01  3.0633822e-01  4.2738196e-01
   4.3092978e-01  4.2437831e-01  4.6325126e-01]]",[-1.90859]
